order_id,supplier_id,warehouse_id,product_id,quantity,unit_cost,total_cost,order_date,expected_delivery,order_status,priority,,,,0
PO010271,SUP0285,WH019,PRD0350,219,316.45,69302.55,28-10-2022,23-11-2022,In Transit,Critical,,,,
PO010272,SUP0009,WH020,PRD0148,661,44789.34,29605753.74,11-03-2023,07-04-2023,Pending,Critical,,,,
PO010273,SUP0044,WH004,PRD0073,34,40554.07,1378838.38,26-06-2023,28-07-2023,Cancelled,Low,,,,
PO010274,SUP0220,WH010,PRD0192,712,48037.04,34202372.48,23-04-2024,07-05-2024,Delivered,Critical,,,,
PO010275,SUP0043,WH018,PRD0121,623,34084.68,21234755.64,28-03-2024,11-04-2024,Delivered,High,,,,
PO010276,SUP0007,WH003,PRD0147,938,4742.03,4448024.14,22-07-2022,24-08-2022,Delivered,High,,,,
PO010277,SUP0207,WH003,PRD0276,182,18646.95,3393744.9,08-09-2024,22-09-2024,Delivered,High,,,,
PO010278,SUP0153,WH006,PRD0071,580,22541.64,13074151.2,18-02-2022,21-03-2022,Cancelled,Medium,,,,
PO010279,SUP0256,WH001,PRD0215,525,7764.14,4076173.5,22-07-2022,01-08-2022,Pending,Low,,,,
PO010280,SUP0286,WH013,PRD0411,166,28407.9,4715711.4,12-10-2023,16-11-2023,Pending,Medium,,,,
PO010281,SUP0288,WH002,PRD0086,417,34894.72,14551098.24,09-05-2023,14-06-2023,Cancelled,Critical,,,,
PO010282,SUP0175,WH008,PRD0017,134,36072.88,4833765.92,14-08-2023,11-09-2023,Delivered,Low,,,,
PO010283,SUP0050,WH001,PRD0358,942,31245.96,29433694.32,02-03-2024,05-04-2024,Delivered,Low,,,,
PO010284,SUP0060,WH016,PRD0112,170,3643.5,619395,07-06-2024,29-06-2024,Delivered,High,,,,
PO010285,SUP0202,WH020,PRD0391,877,465.8,408506.6,05-11-2022,14-11-2022,Delivered,Low,,,,
PO010286,SUP0056,WH003,PRD0129,318,35644.93,11335087.74,27-05-2024,21-06-2024,Pending,Medium,,,,
PO010287,SUP0229,WH004,PRD0235,214,37943.03,8119808.42,11-04-2022,20-04-2022,Delivered,Low,,,,
PO010288,SUP0168,WH012,PRD0336,44,20231.64,890192.16,12-05-2022,06-06-2022,Delivered,Low,,,,
PO010289,SUP0257,WH002,PRD0265,544,35583.58,19357467.52,18-04-2022,27-04-2022,Cancelled,Medium,,,,
PO010290,SUP0151,WH013,PRD0053,797,19493.1,15536000.7,02-03-2023,25-03-2023,Cancelled,High,,,,
PO010291,SUP0106,WH001,PRD0122,988,47676.06,47103947.28,14-09-2024,28-09-2024,Delivered,Medium,,,,
PO010292,SUP0107,WH007,PRD0148,358,44789.34,16034583.72,11-02-2023,16-03-2023,Delivered,High,,,,
PO010293,SUP0063,WH002,PRD0031,221,25379.97,5608973.37,12-08-2024,01-09-2024,In Transit,Low,,,,
PO010294,SUP0104,WH005,PRD0344,125,2384.33,298041.25,12-11-2022,05-12-2022,Delivered,Low,,,,
PO010295,SUP0010,WH011,PRD0389,687,24391.55,16756994.85,20-03-2023,22-04-2023,Cancelled,Critical,,,,
PO010296,SUP0057,WH013,PRD0052,407,13191.43,5368912.01,20-10-2023,10-11-2023,In Transit,Medium,,,,
PO010297,SUP0114,WH020,PRD0439,872,29425.17,25658748.24,01-03-2024,25-03-2024,Delivered,Low,,,,
PO010298,SUP0050,WH011,PRD0234,153,5714.69,874347.57,10-12-2023,17-12-2023,Delivered,Critical,,,,
PO010299,SUP0053,WH010,PRD0344,174,2384.33,414873.42,26-03-2022,18-04-2022,In Transit,High,,,,
PO010300,SUP0110,WH007,PRD0375,593,18922.19,11220858.67,07-06-2024,25-06-2024,Delivered,Medium,,,,
PO010301,SUP0255,WH016,PRD0497,544,19195.39,10442292.16,17-09-2024,14-10-2024,Delivered,Medium,,,,
PO010302,SUP0273,WH012,PRD0078,516,25769.31,13296963.96,06-07-2022,15-07-2022,In Transit,Critical,,,,
PO010303,SUP0274,WH012,PRD0138,498,40236.47,20037762.06,14-09-2022,07-10-2022,Cancelled,Low,,,,
PO010304,SUP0250,WH002,PRD0322,436,19049.56,8305608.16,14-01-2023,06-02-2023,In Transit,Critical,,,,
PO010305,SUP0201,WH016,PRD0217,286,10426.95,2982107.7,15-07-2023,29-07-2023,Delivered,High,,,,
PO010306,SUP0133,WH002,PRD0168,572,28736.82,16437461.04,14-10-2023,05-11-2023,Delivered,High,,,,
PO010307,SUP0187,WH001,PRD0146,522,11984.56,6255940.32,06-12-2023,10-12-2023,Cancelled,High,,,,
PO010308,SUP0078,WH014,PRD0345,653,37151.29,24259792.37,19-12-2024,04-01-2025,Delivered,Low,,,,
PO010309,SUP0214,WH004,PRD0344,761,2384.33,1814475.13,03-12-2024,23-12-2024,Cancelled,Critical,,,,
PO010310,SUP0032,WH016,PRD0470,160,13139.01,2102241.6,12-07-2023,05-08-2023,In Transit,High,,,,
PO010311,SUP0271,WH002,PRD0219,566,13323.72,7541225.52,01-07-2024,26-07-2024,Pending,Critical,,,,
PO010312,SUP0079,WH010,PRD0061,912,43289.56,39480078.72,23-11-2023,14-12-2023,Delivered,Low,,,,
PO010313,SUP0184,WH015,PRD0033,864,5557.53,4801705.92,08-06-2023,12-07-2023,Cancelled,Low,,,,
PO010314,SUP0027,WH020,PRD0231,154,45549.14,7014567.56,05-09-2023,19-09-2023,Pending,Critical,,,,
PO010315,SUP0006,WH018,PRD0187,390,6611.43,2578457.7,23-03-2024,28-04-2024,Delivered,Critical,,,,
PO010316,SUP0040,WH014,PRD0479,229,30052.25,6881965.25,06-01-2024,15-01-2024,In Transit,High,,,,
PO010317,SUP0074,WH006,PRD0348,717,46338.66,33224819.22,04-04-2024,12-04-2024,Delivered,Low,,,,
PO010318,SUP0138,WH011,PRD0441,281,17317.11,4866107.91,03-08-2024,26-08-2024,Cancelled,High,,,,
PO010319,SUP0092,WH006,PRD0467,57,37207.92,2120851.44,08-03-2024,31-03-2024,Delivered,High,,,,
PO010320,SUP0183,WH010,PRD0374,384,34164.68,13119237.12,11-09-2022,28-09-2022,Pending,Critical,,,,
PO010321,SUP0029,WH003,PRD0460,313,45109.04,14119129.52,03-02-2023,10-03-2023,Delivered,Low,,,,
PO010322,SUP0045,WH012,PRD0243,544,48713.55,26500171.2,07-05-2022,13-06-2022,Pending,Critical,,,,
PO010323,SUP0290,WH014,PRD0314,845,37934.38,32054551.1,08-11-2023,19-11-2023,Pending,High,,,,
PO010324,SUP0200,WH003,PRD0318,68,34526.13,2347776.84,16-06-2023,21-07-2023,In Transit,Low,,,,
PO010325,SUP0044,WH011,PRD0081,366,12452.98,4557790.68,15-05-2024,10-06-2024,Cancelled,Critical,,,,
PO010326,SUP0280,WH012,PRD0161,551,37429.11,20623439.61,05-02-2024,20-02-2024,Cancelled,Medium,,,,
PO010327,SUP0083,WH008,PRD0003,854,49630.04,42384054.16,23-09-2023,11-10-2023,Delivered,Low,,,,
PO010328,SUP0283,WH001,PRD0250,877,45909.75,40262850.75,05-12-2024,24-12-2024,Delivered,Low,,,,
PO010329,SUP0046,WH005,PRD0309,930,7542.31,7014348.3,12-12-2023,16-01-2024,Delivered,Medium,,,,
PO010330,SUP0049,WH012,PRD0034,657,32385.29,21277135.53,28-09-2022,19-10-2022,Delivered,High,,,,
PO010331,SUP0189,WH009,PRD0291,916,14980.29,13721945.64,28-01-2024,24-02-2024,Delivered,High,,,,
PO010332,SUP0173,WH009,PRD0346,303,9458.42,2865901.26,06-03-2024,21-03-2024,Delivered,High,,,,
PO010333,SUP0283,WH006,PRD0370,899,27651.02,24858266.98,04-03-2023,01-04-2023,In Transit,High,,,,
PO010334,SUP0196,WH006,PRD0497,93,19195.39,1785171.27,03-03-2022,31-03-2022,Delivered,High,,,,
PO010335,SUP0163,WH017,PRD0072,846,43277.99,36613179.54,08-06-2023,12-07-2023,Delivered,Critical,,,,
PO010336,SUP0123,WH016,PRD0114,18,8721.24,156982.32,20-04-2022,26-05-2022,Delivered,Medium,,,,
PO010337,SUP0142,WH012,PRD0342,682,11165.18,7614652.76,22-08-2022,13-09-2022,Delivered,Critical,,,,
PO010338,SUP0149,WH009,PRD0493,911,40166.82,36591973.02,28-07-2022,19-08-2022,Delivered,Medium,,,,
PO010339,SUP0228,WH006,PRD0057,902,34702.48,31301636.96,27-09-2023,19-10-2023,Delivered,Critical,,,,
PO010340,SUP0131,WH008,PRD0438,795,27263.07,21674140.65,04-10-2024,19-10-2024,Delivered,High,,,,
PO010341,SUP0281,WH016,PRD0483,714,10165.19,7257945.66,06-03-2024,18-03-2024,Delivered,Critical,,,,
PO010342,SUP0058,WH007,PRD0397,899,20440.88,18376351.12,05-04-2023,05-05-2023,In Transit,Critical,,,,
PO010343,SUP0180,WH003,PRD0295,778,49245.49,38312991.22,23-12-2023,24-01-2024,Pending,Low,,,,
PO010344,SUP0220,WH010,PRD0367,352,37000.67,13024235.84,11-05-2024,16-06-2024,Delivered,Low,,,,
PO010345,SUP0101,WH005,PRD0445,232,16578.22,3846147.04,15-07-2022,07-08-2022,Cancelled,Critical,,,,
PO010346,SUP0058,WH002,PRD0369,726,19140.97,13896344.22,09-01-2022,08-02-2022,In Transit,High,,,,
PO010347,SUP0034,WH006,PRD0297,739,18822.1,13909531.9,11-07-2022,16-08-2022,Delivered,High,,,,
PO010348,SUP0145,WH006,PRD0427,507,27029.89,13704154.23,19-04-2024,13-05-2024,Pending,Critical,,,,
PO010349,SUP0007,WH016,PRD0057,88,34702.48,3053818.24,19-07-2024,05-08-2024,Cancelled,Low,,,,
PO010350,SUP0261,WH005,PRD0428,171,38630.03,6605735.13,04-02-2023,20-02-2023,Pending,High,,,,
PO010351,SUP0029,WH004,PRD0025,349,10070.02,3514436.98,07-06-2024,21-06-2024,In Transit,Medium,,,,
PO010352,SUP0099,WH019,PRD0210,944,44671.99,42170358.56,02-05-2022,19-05-2022,Cancelled,Critical,,,,
PO010353,SUP0063,WH005,PRD0313,193,33870.65,6537035.45,24-11-2024,22-12-2024,Delivered,Medium,,,,
PO010354,SUP0065,WH016,PRD0343,550,40015.64,22008602,08-10-2023,02-11-2023,Delivered,Low,,,,
PO010355,SUP0199,WH018,PRD0133,154,2297.49,353813.46,08-05-2022,22-05-2022,Cancelled,Critical,,,,
PO010356,SUP0056,WH002,PRD0237,543,19213.87,10433131.41,03-03-2024,25-03-2024,In Transit,High,,,,
PO010357,SUP0072,WH008,PRD0124,981,33337.37,32703959.97,08-06-2024,14-06-2024,Cancelled,Medium,,,,
PO010358,SUP0029,WH005,PRD0381,151,25306.5,3821281.5,17-12-2022,14-01-2023,Pending,High,,,,
PO010359,SUP0135,WH019,PRD0218,266,15486.83,4119496.78,24-05-2023,14-06-2023,Delivered,Low,,,,
PO010360,SUP0077,WH013,PRD0223,851,27118.31,23077681.81,19-06-2022,29-06-2022,In Transit,Critical,,,,
PO010361,SUP0163,WH008,PRD0281,278,44652.97,12413525.66,05-08-2022,14-08-2022,In Transit,High,,,,
PO010362,SUP0175,WH005,PRD0379,10,39516.42,395164.2,16-04-2023,04-05-2023,Delivered,High,,,,
PO010363,SUP0062,WH005,PRD0268,889,32804.49,29163191.61,26-05-2023,10-06-2023,Delivered,Critical,,,,
PO010364,SUP0184,WH020,PRD0494,560,12582.06,7045953.6,05-11-2024,26-11-2024,In Transit,Medium,,,,
PO010365,SUP0074,WH002,PRD0487,111,19817.64,2199758.04,03-04-2023,19-04-2023,Delivered,Low,,,,
PO010366,SUP0157,WH016,PRD0303,162,20999.41,3401904.42,08-11-2024,01-12-2024,In Transit,Medium,,,,
PO010367,SUP0214,WH011,PRD0146,475,11984.56,5692666,15-01-2023,23-01-2023,Pending,Medium,,,,
PO010368,SUP0232,WH020,PRD0110,75,19648.38,1473628.5,06-10-2023,13-11-2023,Delivered,Medium,,,,
PO010369,SUP0291,WH013,PRD0353,948,30347.42,28769354.16,19-07-2024,09-08-2024,Delivered,Low,,,,
PO010370,SUP0177,WH004,PRD0215,321,7764.14,2492288.94,17-04-2023,21-04-2023,In Transit,Low,,,,
PO010371,SUP0273,WH013,PRD0085,432,223.41,96513.12,21-03-2022,22-04-2022,Pending,High,,,,
PO010372,SUP0017,WH001,PRD0322,738,19049.56,14058575.28,25-04-2024,19-05-2024,Delivered,Critical,,,,
PO010373,SUP0191,WH008,PRD0395,609,1990.53,1212232.77,15-07-2022,28-07-2022,Delivered,High,,,,
PO010374,SUP0124,WH005,PRD0031,297,25379.97,7537851.09,08-12-2022,06-01-2023,Delivered,Medium,,,,
PO010375,SUP0084,WH001,PRD0450,371,28223.87,10471055.77,22-11-2022,20-12-2022,Delivered,High,,,,
PO010376,SUP0116,WH006,PRD0218,587,15486.83,9090769.21,11-11-2023,09-12-2023,Delivered,Critical,,,,
PO010377,SUP0222,WH009,PRD0214,998,4886.2,4876427.6,01-07-2024,24-07-2024,In Transit,Low,,,,
PO010378,SUP0063,WH003,PRD0373,300,30209.01,9062703,28-09-2022,19-10-2022,Delivered,Critical,,,,
PO010379,SUP0213,WH018,PRD0453,74,30081.85,2226056.9,04-09-2024,11-10-2024,Delivered,Critical,,,,
PO010380,SUP0209,WH002,PRD0381,70,25306.5,1771455,07-11-2024,05-12-2024,Pending,Critical,,,,
PO010381,SUP0013,WH019,PRD0320,457,49080.3,22429697.1,10-08-2022,25-08-2022,Pending,Critical,,,,
PO010382,SUP0234,WH016,PRD0131,293,18447.62,5405152.66,20-02-2022,19-03-2022,Delivered,Critical,,,,
PO010383,SUP0073,WH019,PRD0326,22,28294.11,622470.42,02-03-2022,25-03-2022,Cancelled,High,,,,
PO010384,SUP0280,WH013,PRD0043,411,16013.58,6581581.38,27-09-2022,01-10-2022,In Transit,High,,,,
PO010385,SUP0230,WH006,PRD0055,953,40050.61,38168231.33,18-12-2024,15-01-2025,Cancelled,High,,,,
PO010386,SUP0057,WH008,PRD0105,617,5113.21,3154850.57,04-10-2023,04-11-2023,Pending,High,,,,
PO010387,SUP0184,WH006,PRD0455,997,46125.36,45986983.92,04-05-2023,27-05-2023,Delivered,Low,,,,
PO010388,SUP0039,WH008,PRD0029,555,12708.82,7053395.1,21-01-2024,21-02-2024,Cancelled,Critical,,,,
PO010389,SUP0270,WH020,PRD0011,187,27755.57,5190291.59,10-11-2022,11-12-2022,Delivered,Low,,,,
PO010390,SUP0152,WH004,PRD0061,433,43289.56,18744379.48,28-11-2024,25-12-2024,Cancelled,Medium,,,,
PO010391,SUP0137,WH017,PRD0176,635,19480.23,12369946.05,09-04-2023,16-04-2023,In Transit,Low,,,,
PO010392,SUP0273,WH010,PRD0250,875,45909.75,40171031.25,21-03-2022,05-04-2022,Delivered,Medium,,,,
PO010393,SUP0078,WH011,PRD0156,217,42638.86,9252632.62,19-01-2023,29-01-2023,Pending,Medium,,,,
PO010394,SUP0037,WH019,PRD0330,752,7930.68,5963871.36,11-03-2022,16-04-2022,Pending,Critical,,,,
PO010395,SUP0078,WH003,PRD0231,522,45549.14,23776651.08,07-09-2022,15-09-2022,Cancelled,Medium,,,,
PO010396,SUP0059,WH017,PRD0426,367,45324.55,16634109.85,04-07-2023,24-07-2023,Cancelled,Critical,,,,
PO010397,SUP0226,WH016,PRD0389,59,24391.55,1439101.45,06-09-2023,06-10-2023,Cancelled,Medium,,,,
PO010398,SUP0114,WH003,PRD0035,232,20040.93,4649495.76,16-08-2023,16-09-2023,Delivered,High,,,,
PO010399,SUP0139,WH019,PRD0481,557,20092.18,11191344.26,04-06-2023,18-06-2023,Delivered,Medium,,,,
PO010400,SUP0167,WH003,PRD0034,676,32385.29,21892456.04,22-07-2024,14-08-2024,Delivered,Critical,,,,
PO010401,SUP0082,WH006,PRD0064,933,8445.95,7880071.35,11-04-2023,18-04-2023,Delivered,Medium,,,,
PO010402,SUP0047,WH012,PRD0398,318,942.86,299829.48,01-10-2023,22-10-2023,Delivered,Medium,,,,
PO010403,SUP0111,WH009,PRD0439,75,29425.17,2206887.75,12-01-2023,03-02-2023,Pending,Low,,,,
PO010404,SUP0259,WH020,PRD0093,419,46643.01,19543421.19,15-11-2024,28-11-2024,In Transit,Medium,,,,
PO010405,SUP0192,WH006,PRD0144,958,17386.54,16656305.32,15-07-2023,04-08-2023,Pending,Low,,,,
PO010406,SUP0210,WH002,PRD0268,858,32804.49,28146252.42,08-03-2024,20-03-2024,Delivered,Medium,,,,
PO010407,SUP0139,WH016,PRD0417,350,34703.56,12146246,02-06-2023,27-06-2023,Delivered,Critical,,,,
PO010408,SUP0099,WH017,PRD0054,822,42291.34,34763481.48,06-08-2022,21-08-2022,Delivered,High,,,,
PO010409,SUP0284,WH005,PRD0220,486,19134.11,9299177.46,01-10-2024,19-10-2024,In Transit,High,,,,
PO010410,SUP0127,WH011,PRD0202,242,12552.09,3037605.78,23-04-2023,08-05-2023,Delivered,High,,,,
PO010411,SUP0183,WH007,PRD0257,501,1100.61,551405.61,25-10-2023,18-11-2023,Delivered,Critical,,,,
PO010412,SUP0045,WH011,PRD0181,335,19482.28,6526563.8,15-10-2024,30-10-2024,In Transit,Critical,,,,
PO010413,SUP0013,WH017,PRD0037,90,29067.86,2616107.4,12-05-2022,01-06-2022,In Transit,Critical,,,,
PO010414,SUP0193,WH006,PRD0249,50,41663.2,2083160,07-08-2023,24-08-2023,Delivered,High,,,,
PO010415,SUP0158,WH014,PRD0090,753,5068.78,3816791.34,19-07-2022,24-07-2022,In Transit,Medium,,,,
PO010416,SUP0055,WH007,PRD0280,903,6954.53,6279940.59,12-05-2022,26-05-2022,Pending,Medium,,,,
PO010417,SUP0300,WH019,PRD0155,98,48235.27,4727056.46,13-04-2024,06-05-2024,Pending,Critical,,,,
PO010418,SUP0121,WH012,PRD0121,713,34084.68,24302376.84,28-01-2023,16-02-2023,In Transit,Medium,,,,
PO010419,SUP0231,WH012,PRD0371,483,43455.61,20989059.63,27-08-2022,01-10-2022,Delivered,High,,,,
PO010420,SUP0124,WH015,PRD0231,691,45549.14,31474455.74,23-03-2022,31-03-2022,Delivered,Critical,,,,
PO010421,SUP0105,WH007,PRD0277,799,23579.77,18840236.23,15-09-2024,16-10-2024,Cancelled,Medium,,,,
PO010422,SUP0290,WH009,PRD0147,37,4742.03,175455.11,05-10-2023,12-11-2023,In Transit,Critical,,,,
PO010423,SUP0009,WH007,PRD0298,706,29736.81,20994187.86,22-03-2024,15-04-2024,Delivered,Critical,,,,
PO010424,SUP0254,WH013,PRD0250,143,45909.75,6565094.25,28-10-2024,11-11-2024,In Transit,Critical,,,,
PO010425,SUP0027,WH011,PRD0291,716,14980.29,10725887.64,10-02-2023,05-03-2023,Delivered,High,,,,
PO010426,SUP0089,WH003,PRD0334,18,28694.44,516499.92,23-02-2024,01-04-2024,Delivered,Critical,,,,
PO010427,SUP0054,WH001,PRD0329,509,44613.89,22708470.01,16-10-2023,22-10-2023,Delivered,High,,,,
PO010428,SUP0030,WH003,PRD0366,183,17998.25,3293679.75,07-11-2024,13-11-2024,Pending,High,,,,
PO010429,SUP0182,WH008,PRD0363,353,1361.08,480461.24,26-02-2024,08-03-2024,Pending,Medium,,,,
PO010430,SUP0272,WH013,PRD0497,108,19195.39,2073102.12,15-12-2023,17-01-2024,In Transit,Critical,,,,
PO010431,SUP0272,WH005,PRD0066,351,39058.94,13709687.94,21-09-2024,21-10-2024,Pending,Critical,,,,
PO010432,SUP0229,WH007,PRD0044,249,1227,305523,24-01-2023,17-02-2023,Pending,Critical,,,,
PO010433,SUP0117,WH003,PRD0276,561,18646.95,10460938.95,16-07-2023,06-08-2023,Cancelled,Low,,,,
PO010434,SUP0115,WH013,PRD0098,860,40873.74,35151416.4,10-08-2024,10-09-2024,Delivered,Low,,,,
PO010435,SUP0180,WH003,PRD0472,955,39211.04,37446543.2,22-07-2022,06-08-2022,Delivered,Low,,,,
PO010436,SUP0273,WH017,PRD0460,992,45109.04,44748167.68,16-10-2023,21-11-2023,In Transit,Medium,,,,
PO010437,SUP0028,WH003,PRD0204,270,48458.18,13083708.6,05-11-2024,29-11-2024,Cancelled,High,,,,
PO010438,SUP0228,WH016,PRD0089,119,24318.36,2893884.84,13-06-2022,16-07-2022,Cancelled,Low,,,,
PO010439,SUP0134,WH008,PRD0424,520,3862.46,2008479.2,07-09-2024,15-10-2024,Pending,High,,,,
PO010440,SUP0262,WH010,PRD0206,453,37936.35,17185166.55,12-06-2024,20-06-2024,Cancelled,Low,,,,
PO010441,SUP0280,WH016,PRD0277,895,23579.77,21103894.15,24-04-2023,15-05-2023,Pending,Low,,,,
PO010442,SUP0284,WH017,PRD0438,671,27263.07,18293519.97,18-09-2023,11-10-2023,Cancelled,Low,,,,
PO010443,SUP0007,WH001,PRD0202,309,12552.09,3878595.81,19-11-2023,10-12-2023,Delivered,Critical,,,,
PO010444,SUP0112,WH001,PRD0268,982,32804.49,32214009.18,02-08-2022,17-08-2022,Delivered,Low,,,,
PO010445,SUP0236,WH011,PRD0175,179,24036.25,4302488.75,08-10-2023,22-10-2023,In Transit,Critical,,,,
PO010446,SUP0223,WH007,PRD0027,192,14637.43,2810386.56,16-07-2024,15-08-2024,Delivered,High,,,,
PO010447,SUP0183,WH009,PRD0392,876,10737.44,9405997.44,15-06-2022,17-07-2022,Pending,Low,,,,
PO010448,SUP0279,WH008,PRD0328,625,17352.9,10845562.5,20-06-2023,05-07-2023,Cancelled,Medium,,,,
PO010449,SUP0230,WH019,PRD0014,734,34297.27,25174196.18,06-06-2023,22-06-2023,Delivered,Critical,,,,
PO010450,SUP0111,WH017,PRD0368,28,11956.01,334768.28,17-06-2023,17-07-2023,Delivered,Low,,,,
PO010451,SUP0196,WH005,PRD0012,834,19323.37,16115690.58,23-05-2024,14-06-2024,Cancelled,Low,,,,
PO010452,SUP0254,WH008,PRD0221,958,23306.39,22327521.62,01-02-2024,09-03-2024,In Transit,Low,,,,
PO010453,SUP0223,WH002,PRD0158,530,16456.9,8722157,24-01-2022,23-02-2022,Delivered,Critical,,,,
PO010454,SUP0081,WH017,PRD0116,128,47439.13,6072208.64,15-02-2022,13-03-2022,Delivered,Medium,,,,
PO010455,SUP0175,WH002,PRD0009,369,5201.35,1919298.15,10-05-2023,24-05-2023,Delivered,Critical,,,,
PO010456,SUP0032,WH003,PRD0308,349,33614.49,11731457.01,20-06-2023,29-07-2023,Delivered,Critical,,,,
PO010457,SUP0173,WH020,PRD0111,394,24794.9,9769190.6,01-04-2022,16-04-2022,Pending,Critical,,,,
PO010458,SUP0298,WH010,PRD0204,335,48458.18,16233490.3,16-07-2022,10-08-2022,Delivered,Low,,,,
PO010459,SUP0235,WH015,PRD0022,719,19972.16,14359983.04,03-10-2024,17-10-2024,Delivered,Critical,,,,
PO010460,SUP0262,WH005,PRD0464,315,45402.16,14301680.4,12-01-2022,18-01-2022,Pending,Medium,,,,
PO010461,SUP0003,WH011,PRD0242,183,42925.92,7855443.36,07-11-2022,15-12-2022,Delivered,Low,,,,
PO010462,SUP0141,WH015,PRD0413,227,33617.09,7631079.43,21-12-2023,29-12-2023,Delivered,High,,,,
PO010463,SUP0080,WH020,PRD0012,221,19323.37,4270464.77,04-09-2024,24-09-2024,Pending,Low,,,,
PO010464,SUP0259,WH017,PRD0416,14,15957.52,223405.28,15-05-2022,02-06-2022,In Transit,Low,,,,
PO010465,SUP0082,WH002,PRD0496,721,44836.54,32327145.34,16-08-2023,11-09-2023,Delivered,Medium,,,,
PO010466,SUP0161,WH006,PRD0414,456,24410.8,11131324.8,24-12-2023,10-01-2024,In Transit,Medium,,,,
PO010467,SUP0210,WH015,PRD0247,502,15625.04,7843770.08,06-03-2022,26-03-2022,In Transit,Low,,,,
PO010468,SUP0143,WH020,PRD0312,496,8817.62,4373539.52,06-10-2022,09-11-2022,Delivered,Medium,,,,
PO010469,SUP0289,WH019,PRD0286,811,21527.55,17458843.05,26-02-2022,23-03-2022,In Transit,High,,,,
PO010470,SUP0151,WH003,PRD0147,236,4742.03,1119119.08,03-06-2023,08-07-2023,Delivered,High,,,,
PO010471,SUP0125,WH012,PRD0214,393,4886.2,1920276.6,12-08-2022,08-09-2022,Pending,Low,,,,
PO010472,SUP0057,WH011,PRD0289,454,12516.27,5682386.58,17-05-2024,30-05-2024,Delivered,Critical,,,,
PO010473,SUP0113,WH005,PRD0056,339,15727.97,5331781.83,04-03-2024,19-03-2024,Delivered,Medium,,,,
PO010474,SUP0225,WH002,PRD0087,787,48409.62,38098370.94,25-07-2024,22-08-2024,Cancelled,High,,,,
PO010475,SUP0260,WH014,PRD0007,887,31731.65,28145973.55,27-02-2022,16-03-2022,Delivered,Low,,,,
PO010476,SUP0079,WH007,PRD0127,181,39078.09,7073134.29,17-10-2023,19-11-2023,Delivered,Medium,,,,
PO010477,SUP0148,WH014,PRD0238,543,8692.77,4720174.11,13-09-2024,24-09-2024,Pending,Medium,,,,
PO010478,SUP0119,WH001,PRD0439,431,29425.17,12682248.27,09-08-2024,31-08-2024,In Transit,Medium,,,,
PO010479,SUP0283,WH011,PRD0401,359,15137.4,5434326.6,25-04-2024,10-05-2024,Delivered,High,,,,
PO010480,SUP0055,WH009,PRD0056,137,15727.97,2154731.89,13-06-2024,01-07-2024,Delivered,Critical,,,,
PO010481,SUP0062,WH007,PRD0044,853,1227,1046631,25-02-2023,21-03-2023,Delivered,Low,,,,
PO010482,SUP0237,WH018,PRD0312,936,8817.62,8253292.32,23-07-2024,23-08-2024,Delivered,Medium,,,,
PO010483,SUP0135,WH009,PRD0169,237,21390.53,5069555.61,28-11-2023,16-12-2023,Delivered,Critical,,,,
PO010484,SUP0032,WH012,PRD0263,941,14205.58,13367450.78,08-12-2023,28-12-2023,Pending,High,,,,
PO010485,SUP0064,WH001,PRD0160,934,49534.76,46265465.84,21-07-2024,08-08-2024,Pending,Medium,,,,
PO010486,SUP0283,WH020,PRD0318,639,34526.13,22062197.07,05-12-2022,06-01-2023,Pending,Critical,,,,
PO010487,SUP0126,WH013,PRD0263,273,14205.58,3878123.34,20-02-2024,09-03-2024,Delivered,High,,,,
PO010488,SUP0207,WH019,PRD0389,967,24391.55,23586628.85,12-10-2024,10-11-2024,Delivered,Low,,,,
PO010489,SUP0002,WH015,PRD0388,200,25891.7,5178340,18-01-2022,10-02-2022,Pending,High,,,,
PO010490,SUP0120,WH016,PRD0117,804,25102.34,20182281.36,07-12-2023,23-12-2023,Delivered,Critical,,,,
PO010491,SUP0089,WH002,PRD0014,706,34297.27,24213872.62,01-11-2022,12-11-2022,In Transit,Critical,,,,
PO010492,SUP0077,WH001,PRD0170,550,22355.97,12295783.5,20-04-2023,24-04-2023,Delivered,Medium,,,,
PO010493,SUP0055,WH011,PRD0060,591,7100.8,4196572.8,01-05-2024,09-06-2024,In Transit,Medium,,,,
PO010494,SUP0014,WH015,PRD0123,159,21780.73,3463136.07,04-03-2024,05-04-2024,Delivered,Critical,,,,
PO010495,SUP0272,WH011,PRD0014,488,34297.27,16737067.76,03-06-2024,14-06-2024,Pending,High,,,,
PO010496,SUP0105,WH004,PRD0056,219,15727.97,3444425.43,15-07-2023,02-08-2023,Pending,Medium,,,,
PO010497,SUP0072,WH016,PRD0306,116,14838.02,1721210.32,05-07-2024,31-07-2024,Pending,Critical,,,,
PO010498,SUP0093,WH010,PRD0088,877,14251.29,12498381.33,09-04-2023,06-05-2023,Pending,High,,,,
PO010499,SUP0268,WH003,PRD0400,980,17949.24,17590255.2,26-02-2022,10-03-2022,Pending,High,,,,
PO010500,SUP0024,WH001,PRD0431,560,7104.5,3978520,02-12-2022,15-12-2022,Pending,Medium,,,,
PO010501,SUP0181,WH015,PRD0361,771,29182.03,22499345.13,09-12-2024,02-01-2025,Cancelled,High,,,,
PO010502,SUP0240,WH009,PRD0279,387,26538.94,10270569.78,08-12-2022,19-12-2022,Delivered,Low,,,,
